,fft_ratio,fft_total,fft_nfft,fft_window,fft_resampling_frequency,fft_interpolation,fft_peak_VLF,fft_peak_LF,fft_peak_HF,fft_abs_VLF,fft_abs_LF,fft_abs_HF,fft_rel_VLF,fft_rel_LF,fft_rel_HF,fft_log_VLF,fft_log_LF,fft_log_HF
20,5.621126346922439,373.97240660818335,4096.0,hamming,4.0,cubic,0.0029296875,0.0439453125,0.25390625,255.6209826719584,100.47660661133948,17.874817324885488,68.35289934633504,26.867385089352425,4.779715564312532,5.543695810964853,4.609924930367558,2.883392868941025
21,1.445921825260609,364.48791824197815,4096.0,hamming,4.0,cubic,0.0048828125,0.052734375,0.2119140625,287.9413258071142,45.25099187873906,31.29560055612491,78.9988670120896,12.414949745658673,8.586183242251728,5.662756729543795,3.8122245898778298,3.4434775303546994
22,1.232188335347611,476.9011225187921,4096.0,hamming,4.0,cubic,0.005859375,0.044921875,0.330078125,362.66684133742035,63.058365882279176,51.17591529909254,76.04654806052163,13.222524105045357,10.730927834433011,5.8934846203765785,4.144060740084339,3.9352690170560445
23,1.835434998944263,1211.625714261029,4096.0,hamming,4.0,cubic,0.0029296875,0.044921875,0.205078125,980.4592045410087,149.63880416299216,81.52770555702816,80.92096371023217,12.35024994944556,6.728786340322261,6.8880210379793905,5.0082244180218725,4.400942907963451
24,5.092995282102659,405.20623135411097,4096.0,hamming,4.0,cubic,0.0029296875,0.0517578125,0.2578125,321.2405041539441,70.18502931471065,13.780697885456227,79.27827345606909,17.32081687889339,3.400909665037514,5.772190076718681,4.25113503066392,2.6232689091112515
25,3.4198537355755345,290.4398402957621,4096.0,hamming,4.0,cubic,0.005859375,0.0673828125,0.1806640625,226.70404241082485,49.315456919369595,14.420340965567696,78.05542179749393,16.979577205782252,4.965000996723832,5.423645388897621,3.8982375596853416,2.6686397769009527
26,3.0851671081006513,316.146846769453,4096.0,hamming,4.0,cubic,0.001953125,0.046875,0.3115234375,256.64954182674086,44.93307700091452,14.56422794179764,81.18048446451847,14.212723441673777,4.6067920938077425,5.547711503798176,3.8051742050664035,2.678568381234218
27,6.139159435173663,234.56723044186845,4096.0,hamming,4.0,cubic,0.017578125,0.0595703125,0.259765625,124.95409595252994,94.25934732648435,15.353787162854154,53.270056400097474,40.18436298579402,6.545580614108501,4.827946437476218,4.5460499972883355,2.7313621643097687
28,0.7693415840819963,133.02713186110665,4096.0,hamming,4.0,cubic,0.029296875,0.068359375,0.2568359375,74.49712317309425,25.449901819682584,33.080106868329814,56.00145032885212,19.131361748259575,24.867187922888302,4.310760509513679,3.236711885216304,3.498932100752745
29,0.9997757293662645,65.6367903203739,4096.0,hamming,4.0,cubic,0.0166015625,0.041015625,0.294921875,43.24941237183534,11.192433625640318,11.194944322898248,65.89202817617144,17.052073343333706,17.055898480494857,3.7669836465072137,2.415237980862133,2.415462276648288
30,1.5438404553906488,470.92429617508276,4096.0,hamming,4.0,cubic,0.0029296875,0.05859375,0.2998046875,419.61066537273206,31.14191339231736,20.171717410033345,89.10363486888919,6.612934105387345,4.283431025723463,6.039327294151285,3.438554609358188,3.004281495095597
31,0.8623028447273926,222.37595980902387,4096.0,hamming,4.0,cubic,0.0048828125,0.05859375,0.2626953125,180.82813931848335,19.237904244548655,22.309916245991865,81.31640644689215,8.651071932896945,10.03252162021092,5.197547073671236,2.9568825123060734,3.10503125433573
32,1.9682485794827478,202.9439772818955,4096.0,hamming,4.0,cubic,0.009765625,0.0400390625,0.279296875,75.00362133811524,84.83737702613337,43.102978917646915,36.957796108397375,41.80334797927588,21.238855912326745,4.317536396878855,4.440736212506308,3.7635921111399946
33,1.35995652007908,159.53301482691037,4096.0,hamming,4.0,cubic,0.0029296875,0.0458984375,0.275390625,69.69561218116453,51.77000526728249,38.06739737846334,43.68726577177938,32.450966543478,23.861767684742613,4.244137362860391,3.94681093265772,3.6393582039509162
34,0.5041768258113446,136.74285673397662,4096.0,hamming,4.0,cubic,0.0126953125,0.0517578125,0.287109375,78.56836787068109,19.499189613211335,38.675299250084215,57.457018046310225,14.259750073194393,28.28323188049539,4.363969174039312,2.9703729064092768,3.6552011339879336
35,1.187427745299147,67.6095029238356,4096.0,hamming,4.0,cubic,0.0048828125,0.046875,0.251953125,25.562904052222116,22.82466161586962,19.22193725574387,37.80963170372601,33.75954655602538,28.430821740248607,3.241142240121997,3.127841601217562,2.9560521922059757
36,0.4166534225727126,75.19659742147076,4096.0,hamming,4.0,cubic,0.0224609375,0.046875,0.26953125,24.131786061663295,15.018725178000736,36.04608618180673,32.09159308952055,19.972612715203077,47.93579419527638,3.183529895201214,2.709297767767243,3.5847982914518126
37,0.8176135951303451,36.76399471612057,4096.0,hamming,4.0,cubic,0.037109375,0.0771484375,0.2724609375,9.491665896831131,12.267858731501788,15.004470087787652,25.817830652307077,33.36922123460778,40.81294811308514,2.2504141395586674,2.5069827309836983,2.708348162559796
38,1.2433854336557577,311.22426548543154,4096.0,hamming,4.0,cubic,0.0146484375,0.0400390625,0.275390625,250.2160377141861,33.81351265186086,27.19471511938464,80.39734219435366,10.864677469515524,8.737980336130837,5.522324695555604,3.5208605051966355,3.3030226573423813
39,1.16593251521412,93.28266961695006,4096.0,hamming,4.0,cubic,0.0078125,0.0537109375,0.283203125,57.60335302140581,19.206358022309548,16.47295857323471,61.75139847299022,20.589417199547675,17.659184327462114,4.053580778184767,2.95524137121196,2.8017201621334618
40,1.2864341523492557,71.63204457365893,4096.0,hamming,4.0,cubic,0.00390625,0.0498046875,0.275390625,29.11852457310549,23.919710965260723,18.593809035292722,40.65013744395225,33.392472751024414,25.957389805023347,3.3713745549124963,3.174702845617316,2.9228286777482024
41,1.4462779274001372,126.43829577800358,4096.0,hamming,4.0,cubic,0.0126953125,0.056640625,0.275390625,93.49668249650773,19.475599092132807,13.466014189363033,73.94649059543343,15.40324390825977,10.650265496306785,4.5379259543443915,2.9691623533957503,2.60016904384027
42,1.4429274570009367,105.09921026932793,4096.0,hamming,4.0,cubic,0.0048828125,0.072265625,0.306640625,25.6743156552468,46.91271567628033,32.512178937800805,24.428647550684378,44.63660150829059,30.93475094102504,3.24549110133074,3.848288761866619,3.481614755687205
43,0.7889356488837893,438.0902375981591,4096.0,hamming,4.0,cubic,0.0029296875,0.091796875,0.2587890625,310.8691399985308,56.10557274606064,71.11552485356765,70.9600701679359,12.806853002171623,16.23307682989247,5.739372051921074,4.027235143532073,4.264305665344639
44,11.074330278604005,95.44615964835832,4096.0,hamming,4.0,cubic,0.013671875,0.0537109375,0.2568359375,62.05114250267681,30.629230855666055,2.765786290015461,65.01167017225727,32.09058485800783,2.8977449697349162,4.127958924094753,3.4219548097121004,1.0173249670672513
45,3.384907827939561,295.7589544578491,4096.0,hamming,4.0,cubic,0.00390625,0.0546875,0.392578125,222.96043007874306,56.196459470181026,16.60206490892503,75.38585957184227,19.000763501207878,5.613376926949855,5.406994312122062,4.0288537561639135,2.809527079730359
46,2.173106800441602,408.2145195611554,4096.0,hamming,4.0,cubic,0.00390625,0.0400390625,0.38671875,341.16659500500134,45.91786850294368,21.130056053210364,83.57532097872637,11.248465280536069,5.176213740737566,5.832370906384364,3.8268543333151577,3.050696484402978
47,12.936880732888701,325.3502913473628,4096.0,hamming,4.0,cubic,0.0029296875,0.0625,0.2734375,239.52441953218454,79.66768811108417,6.158183704094103,73.6204718121658,24.486742514094242,1.8927856737399595,5.478655372121766,4.377864084659251,1.817781880836191
48,4.041713759016025,303.2444015116397,4096.0,hamming,4.0,cubic,0.0078125,0.05078125,0.373046875,155.46240913684915,118.47013544707146,29.3118569277191,51.26637404083514,39.06754250251974,9.666083456645117,5.046403960509795,4.774660907268719,3.3779921074658574
49,1.5964002203113095,180.84556413733725,4096.0,hamming,4.0,cubic,0.0068359375,0.0400390625,0.2685546875,122.81526904922727,35.68000616341095,22.35028892469903,67.91168455531441,19.729544561189755,12.35877088349584,4.81068134877512,3.574590480453132,3.10683924825562
50,3.2430112281261807,176.6971934705928,4096.0,hamming,4.0,cubic,0.0087890625,0.048828125,0.263671875,139.3322674628348,28.558697600896277,8.806228406861717,78.85369582059802,16.16250775689271,4.983796422509287,4.93686149403912,3.351961534222057,2.1754592446376275
51,1.3531398510732016,55.868893230948586,4096.0,hamming,4.0,cubic,0.01171875,0.0400390625,0.267578125,37.67245129288837,10.463607049491516,7.732834888568706,67.43010128580765,18.728860452340584,13.841038261851768,3.6289290924004076,2.3479032413999703,2.045475533862511
52,1.0007439987575952,819.7238085825549,4096.0,hamming,4.0,cubic,0.0087890625,0.06640625,0.267578125,706.5337483204943,56.616075618173944,56.573984643886675,86.19168321366854,6.906725780732536,6.90159100559894,6.5603709693071295,4.036292966405168,4.0355492442774485
53,2.069789950389292,162.49753554098794,4096.0,hamming,4.0,cubic,0.009765625,0.048828125,0.232421875,137.84546044892807,16.621533755205963,8.030541336853886,84.8292621731228,10.228791285892083,4.9419465409851,4.926133205835277,2.8106990688761595,2.0832519399895273
54,0.8442078814596976,576.1289923950429,4096.0,hamming,4.0,cubic,0.0126953125,0.0751953125,0.150390625,334.75718796653666,110.49078669993028,130.881017728576,58.104555123134425,19.178133396933518,22.717311479932064,5.813405456981634,4.704932139200471,4.874288648867725
55,1.5679625570842604,120.46504247987106,4096.0,hamming,4.0,cubic,0.005859375,0.068359375,0.2734375,86.63511485389009,20.656087714392672,13.173839911588297,71.91722434196316,17.146955904526553,10.935819753510287,4.461705216683523,3.0280100805317867,2.5782330382992362
56,1.8898975561536255,155.7692491233737,4096.0,hamming,4.0,cubic,0.005859375,0.064453125,0.275390625,103.57868750614175,34.13090358329936,18.05965803393257,66.49495204544799,21.9111947803425,11.593853174209503,4.64033158960963,3.530203237320564,2.8936806128113735
57,3.136582548080794,284.66224116568645,4096.0,hamming,4.0,cubic,0.013671875,0.0751953125,0.2705078125,187.3096267758114,73.81806304022466,23.534551349650375,65.80065765265603,25.931807020819164,8.26753532652481,5.232763005757694,4.301603458301017,3.1584696115590325
58,0.71457356314299,957.1714497995085,4096.0,hamming,4.0,cubic,0.0166015625,0.0400390625,0.2041015625,639.2593928214566,132.49449087765882,185.41756610039317,66.78629967027928,13.842294492320203,19.37140583740052,6.4603103075658215,4.886541066280056,5.2226103956791
59,0.9817828979767073,753.6257885998585,4096.0,hamming,4.0,cubic,0.00390625,0.0400390625,0.255859375,543.335223839239,104.17875757159055,106.11180718902907,72.09615595144206,13.82367205946356,14.080171989094401,6.297726484585367,4.646108246459702,4.664493323019604
60,3.3035081622779767,474.8968665983844,4096.0,hamming,4.0,cubic,0.0048828125,0.0458984375,0.3046875,434.53735627685086,30.981228975328296,9.378281346205238,91.50141574724998,6.523780457269012,1.9748037954810005,6.074281916330496,3.4333815041608413,2.238396520879064
61,3.0571307528688028,165.584593245171,4096.0,hamming,4.0,cubic,0.0087890625,0.0498046875,0.1884765625,91.1504772456618,56.08762422157556,18.346491777933636,55.04768013694418,33.872489657615695,11.079830205440132,4.512511736938302,4.026915186081474,2.909438372458799
62,2.8905712955164704,408.6881910780809,4096.0,hamming,4.0,cubic,0.005859375,0.041015625,0.2509765625,331.1338719192891,57.620403734040124,19.93391542475165,81.02359675374746,14.098866811405275,4.877536434847276,5.802522740496537,4.053876736470435,2.9924225737727266
63,3.694476731813104,268.9264266033561,4096.0,hamming,4.0,cubic,0.0029296875,0.0400390625,0.2294921875,189.69147555575663,62.35661602238842,16.878335025211065,70.5365694073404,23.18724002321988,6.27619056943972,5.245398939482992,4.132869777521343,2.8260308483557544
64,0.7115253087592978,1677.8365041683062,4096.0,hamming,4.0,cubic,0.00390625,0.0576171875,0.25390625,1561.4227804600569,48.39619389874926,68.01752980950005,93.06167654482194,2.8844403956235873,4.0538830595544795,7.353352723345393,3.8794211721748266,4.219765463269812
65,1.7285227776891998,119.5231619456489,4096.0,hamming,4.0,cubic,0.015625,0.052734375,0.2373046875,77.3572329128437,26.71217164525803,15.453757387547173,64.72154154357176,22.348949952817456,12.929508503610792,4.348434081540005,3.2851193283940696,2.737852170381249
66,1.019614207194458,812.6712434562287,4096.0,hamming,4.0,cubic,0.00390625,0.0791015625,0.2060546875,569.4363424225095,122.79858197473997,120.43631905897931,70.06970494006165,15.110486923652791,14.819808136285573,6.344646998628212,4.810545468209399,4.791121140700289
67,2.6567562507691274,671.6438286699184,4096.0,hamming,4.0,cubic,0.0029296875,0.0478515625,0.2392578125,599.3467115299177,52.526284144283764,19.770832995717043,89.2357952155723,7.820556357720661,2.9436484267070493,6.395840247910631,3.9613136946813063,2.984207770625554
68,1.5524509563865139,788.8434663877974,4096.0,hamming,4.0,cubic,0.00390625,0.0517578125,0.2294921875,494.29483870496796,179.15027812949677,115.39834955333282,62.66070009661098,22.710497806345025,14.628802097044016,6.203132178633815,5.1882249962448554,4.748390052007538
69,2.41928160093747,167.67688567312422,4096.0,hamming,4.0,cubic,0.0068359375,0.056640625,0.2685546875,130.1934964299702,26.521031175635642,10.962358067518375,77.6454643150842,15.81674842609897,6.537787258816828,4.869021777912227,3.2779380475042603,2.394467410523803
70,6.26043125360236,773.8140718574405,4096.0,hamming,4.0,cubic,0.0068359375,0.0751953125,0.2451171875,652.3726183116603,104.71497418058746,16.72647936519272,84.30611978220095,13.532317127450618,2.161563090348431,6.480615899160455,4.6512421275220195,2.8169930544310295
71,2.5312110645890593,889.5636105412855,4096.0,hamming,4.0,cubic,0.0048828125,0.046875,0.26953125,817.8108800083107,51.43314917107025,20.31958136190448,91.93394045319431,5.781840507141921,2.2842190396637667,6.706631111838512,3.940282890093239,3.011585020229571
72,7.13457680242201,260.14268163380535,4096.0,hamming,4.0,cubic,0.00390625,0.0439453125,0.21875,185.73125026669953,65.26388341538565,9.147547951720163,71.39591592591773,25.087726091505257,3.516357982576991,5.224300737812299,4.178438796219502,2.213485859954896
73,8.200879810746034,209.05613693689034,4096.0,hamming,4.0,cubic,0.0029296875,0.056640625,0.2021484375,110.21221134671336,88.10104799332655,10.742877596850427,52.71895528232405,42.14229215376844,5.1387525639075005,4.702407701348478,4.478484428368847,2.374242985860809
74,3.201374044028586,257.8779658968902,4096.0,hamming,4.0,cubic,0.0087890625,0.0546875,0.162109375,152.85527685773533,80.02546481237516,24.99722422677973,59.27426809270433,31.032300310749505,9.693431596546176,5.029491570853367,4.382344894178642,3.218764787775
75,1.0663918224891855,1201.225923697649,4096.0,hamming,4.0,cubic,0.00390625,0.0703125,0.2216796875,931.2707472240861,139.31433017541337,130.64084629814965,77.52669409243359,11.597679289718615,10.875626617847804,6.836550048343946,4.936732748254329,4.872451926734841
76,4.219876470824295,617.8494119845623,4096.0,hamming,4.0,cubic,0.0068359375,0.0400390625,0.2861328125,502.1959010934611,93.49714157134254,22.156369319758582,81.28127847210916,15.13267468702854,3.586046840862282,6.218990284789461,4.537930864397834,3.0981250090948738
77,1.4600255400279654,129.0250273036168,4096.0,hamming,4.0,cubic,0.0029296875,0.041015625,0.267578125,86.18144045445723,25.427675448226513,17.415911400933076,66.79435940103181,19.707552852045573,13.49808774692263,4.45645484653463,3.235838165433895,2.8573842366968143
78,2.686685118108676,80.02029686297813,4096.0,hamming,4.0,cubic,0.0078125,0.0498046875,0.267578125,42.14474053861757,27.601948703704505,10.273607620656055,52.66756334431457,34.49368445979199,12.838752195893441,3.7411098970327625,3.317886375437359,2.3295782398281295
79,0.9370897231758968,150.23881365223974,4096.0,hamming,4.0,cubic,0.0078125,0.0478515625,0.2734375,117.02051829459722,16.069737415173815,17.148557942468695,77.88967141704576,10.69612906580233,11.414199517151904,4.762349289461521,2.7769378395520636,2.84191408508936
80,3.9593953429769018,420.27488814578487,4096.0,hamming,4.0,cubic,0.0078125,0.044921875,0.1669921875,121.29949476866115,238.69074722555027,60.28464615157343,28.861942074108605,56.793958896433814,14.344099029457574,4.79826265080251,5.475168769399296,4.09907744695884
81,2.2706111882836626,226.5382140761577,4096.0,hamming,4.0,cubic,0.0107421875,0.0517578125,0.244140625,181.85320276742652,31.022423878954537,13.662587429776625,80.2748461265308,13.694123971739888,6.031029901729309,5.203199783416628,3.4347102939269694,2.6146612527339017
82,1.6468151751777858,381.856795284934,4096.0,hamming,4.0,cubic,0.0361328125,0.044921875,0.234375,188.45615409909078,120.3314510891631,73.06919009668006,49.35257311801104,31.512193203049886,19.13523367893906,5.238865375582646,4.790250027624123,4.291406801804106
83,4.9679626936810095,258.4472082477487,4096.0,hamming,4.0,cubic,0.0087890625,0.0478515625,0.240234375,183.38988503533574,62.480615370072535,12.576707842340408,70.9583540401556,24.175388000391294,4.866257959453104,5.211614405822325,4.134856354555793,2.5318465192762782
84,0.999004413258081,170.67914715215534,4096.0,hamming,4.0,cubic,0.0048828125,0.0791015625,0.26953125,89.37435718941326,40.632148410026694,40.672641552715405,52.36395815227428,23.806158565934453,23.829883281791282,4.492833808702022,3.7045595860328002,3.705555668700385
85,1.3093480450751969,293.66511027407756,4096.0,hamming,4.0,cubic,0.0126953125,0.087890625,0.25390625,156.2477362122228,77.91253919952018,59.50483486233457,53.20609454299724,26.531084719871707,20.262820737131054,5.051442800269781,4.355586905257193,4.086057567440813
86,3.320427319349436,242.25699118142333,4096.0,hamming,4.0,cubic,0.0029296875,0.0478515625,0.24609375,191.44366198268688,39.05214785189045,11.761181346846001,79.02503083567031,16.120132451675985,4.85483671265371,5.254593572035466,3.6648978773823373,2.464804392089025
87,1.2617890429183882,128.69093155519002,4096.0,hamming,4.0,cubic,0.0234375,0.0546875,0.251953125,79.2698141549109,27.570663417837416,21.850453982441714,61.597047435246424,21.42393646906934,16.979016095684248,4.372857402389535,3.316752287779834,3.0842216985542095
88,3.869670027723046,231.89980369896733,4096.0,hamming,4.0,cubic,0.01171875,0.04296875,0.236328125,134.89678070599442,77.08318808819818,19.919834904774746,58.17028671620006,33.23986776127722,8.58984552252273,4.90450989862943,4.344885203461437,2.991715964209193
89,2.5678143209023756,246.4029782879511,4096.0,hamming,4.0,cubic,0.025390625,0.046875,0.248046875,171.54554594074682,53.87611840700144,20.981313940202817,69.61991577077266,21.86504350772936,8.51504072149796,5.144848805345986,3.986687307503131,3.0436322292341025
90,2.255590923644376,186.95004509746977,4096.0,hamming,4.0,cubic,0.0048828125,0.0537109375,0.2587890625,130.6761529165015,38.9885840753743,17.28530810559396,69.89896838397185,20.855081396234432,9.245950219793716,4.872722147337961,3.6632688872639076,2.849856898241855
91,4.950755431125247,546.7243414029156,4096.0,hamming,4.0,cubic,0.0029296875,0.0439453125,0.23046875,428.94418661348,97.98768370695917,19.79247108247635,78.45712256249516,17.92268539855369,3.620192038951131,6.061326809330051,4.584841794313023,2.98530161702797
92,3.2017182205448464,829.3340507535661,4096.0,hamming,4.0,cubic,0.00390625,0.0419921875,0.2861328125,708.0945614225288,92.38474873034181,28.854740600695465,85.3811031609188,11.139630483807741,3.479266355273474,6.562577646106455,4.5259619079932945,3.362274298370155
93,3.675270034128477,210.86009017225928,4096.0,hamming,4.0,cubic,0.033203125,0.041015625,0.248046875,128.28676606882485,64.9116011439761,17.661722959458324,60.839756809371906,30.78420439398819,8.376038796639905,4.8542681179680365,4.173026361879896,2.8713997532401057
94,3.809829982419392,1847.7022742408424,4096.0,hamming,4.0,cubic,0.0029296875,0.0556640625,0.3447265625,1725.4702371228238,96.8190729249403,25.41296419307834,93.38464649732384,5.239971518935319,1.3753819837408416,7.453254893547118,4.57284400922237,3.2352594451163474
95,2.31188403205606,249.16941498467716,4096.0,hamming,4.0,cubic,0.0029296875,0.05078125,0.2939453125,187.33995852078138,43.160488630045855,18.668967833849926,75.18577612436982,17.321744176627792,7.492479699002379,5.232924926369523,3.7649254616892827,2.9268626712824664
96,0.6717530152098166,91.20652908330447,4096.0,hamming,4.0,cubic,0.00390625,0.044921875,0.251953125,54.91118451391443,14.58439550025693,21.710949069133115,60.20532199373655,15.990516958425328,23.804161047838125,4.005717052974236,2.679952155786557,3.077816698693935
97,3.012468565712533,896.644725736697,4096.0,hamming,4.0,cubic,0.009765625,0.05078125,0.2353515625,680.1697723465944,162.52438658942256,53.950566800679965,75.85722112933377,18.125839803037938,6.016939067628303,6.522342432224559,5.0908280618297415,3.9880681976856556
98,10.592151568838652,613.9466530377478,4096.0,hamming,4.0,cubic,0.0029296875,0.0576171875,0.2734375,456.2817081635192,144.06393699075213,13.601007883476466,74.31943897826989,23.465220679669464,2.2153403420606685,6.123110399826572,4.970257207914337,2.610143899075216
99,4.342111129927207,230.8467530717056,4096.0,hamming,4.0,cubic,0.0107421875,0.046875,0.3017578125,146.41841716133706,68.62403422944881,15.804301680919728,63.42667384880072,29.727095276983523,6.846230874215761,4.986468393897376,4.228642826571451,2.7602821612634183
100,1.9232384271284326,728.5986361201635,4096.0,hamming,4.0,cubic,0.0048828125,0.0400390625,0.2275390625,632.0092071157752,63.54750258880322,33.04192641558506,86.74312245233762,8.721880530438256,4.534997017224123,6.448903962261905,4.151787698496673,3.4977772525095228
101,1.903630621756586,475.8374608114167,4096.0,hamming,4.0,cubic,0.0029296875,0.048828125,0.2998046875,381.7803388538982,61.66418559269346,32.39293636482506,80.2333507334356,12.959085963417271,6.80756330314712,5.944845414035614,4.1217033019688225,3.4779403855985755
102,0.8221785028701243,253.8667900615746,4096.0,hamming,4.0,cubic,0.0029296875,0.0478515625,0.283203125,164.0478243983461,40.526887240750064,49.29207842247842,64.61964731919319,15.96383963058752,19.416513050219283,5.100157997498667,3.7019656363276554,3.8977633870524255
103,0.9311680387320375,290.0856310823279,4096.0,hamming,4.0,cubic,0.0029296875,0.0576171875,0.263671875,192.64862462863968,46.98204629513918,50.454960158549014,66.4109504182801,16.1959232933552,17.393126288364698,5.260867931823426,3.849765535011429,3.9210810602729143
104,2.4055632196561603,238.30949817965435,4096.0,hamming,4.0,cubic,0.00390625,0.046875,0.2646484375,188.47997726474216,35.197720621995245,14.63180029291695,79.09041758908526,14.769751474807247,6.139830936107496,5.238991779838969,3.560981325450399,2.683197262342943
105,2.718191680552244,523.6666105429533,4096.0,hamming,4.0,cubic,0.0029296875,0.04296875,0.322265625,357.77799023783115,121.27321729274072,44.61540301238143,68.32171137794639,23.158478094870514,8.519810527183093,5.879912655034506,4.798045994313823,3.7980791584253235
